Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_27_648,VPWR,li1,304.2900,84.3200,1.799445
FILLER_27_645,VPWR,li1,302.9100,84.3200,1.799445
FILLER_27_643,VPWR,li1,301.5300,84.3200,1.799447
FILLER_27_640,VPWR,li1,300.6100,84.3200,1.799447
FILLER_27_637,VPWR,li1,299.2300,84.3200,1.799449
FILLER_27_634,VPWR,li1,297.8500,84.3200,1.799449
FILLER_27_631,VPWR,li1,296.4700,84.3200,1.799452
FILLER_27_628,VPWR,li1,295.0900,84.3200,1.799452
FILLER_27_617,VPWR,li1,290.0300,84.3200,1.799458
FILLER_27_613,VPWR,li1,288.1900,84.3200,1.799461
FILLER_27_610,VPWR,li1,286.8100,84.3200,1.799461
FILLER_27_598,VPWR,li1,281.2900,84.3200,1.799471
FILLER_27_595,VPWR,li1,279.9100,84.3200,1.799477
FILLER_27_592,VPWR,li1,278.5300,84.3200,1.799477
FILLER_27_589,VPWR,li1,277.1500,84.3200,1.799483
FILLER_27_585,VPWR,li1,275.3100,84.3200,1.799488
FILLER_27_582,VPWR,li1,273.9300,84.3200,1.799488
FILLER_27_579,VPWR,li1,272.5500,84.3200,1.799494
FILLER_27_576,VPWR,li1,271.1700,84.3200,1.799494
FILLER_27_573,VPWR,li1,269.7900,84.3200,1.799501
FILLER_27_570,VPWR,li1,268.4100,84.3200,1.799501
FILLER_27_567,VPWR,li1,267.0300,84.3200,1.799507
FILLER_27_564,VPWR,li1,265.6500,84.3200,1.799507
FILLER_27_561,VPWR,li1,264.2700,84.3200,1.799514
FILLER_27_557,VPWR,li1,262.4300,84.3200,1.799518
FILLER_27_554,VPWR,li1,261.0500,84.3200,1.799518
FILLER_27_551,VPWR,li1,259.6700,84.3200,1.799525
FILLER_27_548,VPWR,li1,258.2900,84.3200,1.799525
FILLER_27_545,VPWR,li1,256.9100,84.3200,1.799532
FILLER_27_542,VPWR,li1,255.5300,84.3200,1.799532
FILLER_27_539,VPWR,li1,254.1500,84.3200,1.799541
FILLER_27_536,VPWR,li1,252.7700,84.3200,1.799541
FILLER_27_533,VPWR,li1,251.3900,84.3200,1.799548
FILLER_27_529,VPWR,li1,249.5500,84.3200,1.799554
FILLER_27_526,VPWR,li1,248.1700,84.3200,1.799561
FILLER_27_523,VPWR,li1,246.7900,84.3200,1.799561
FILLER_27_520,VPWR,li1,245.4100,84.3200,1.799568
FILLER_27_517,VPWR,li1,244.0300,84.3200,1.799575
FILLER_27_514,VPWR,li1,242.6500,84.3200,1.799575
FILLER_27_511,VPWR,li1,241.2700,84.3200,1.799584
FILLER_27_508,VPWR,li1,239.8900,84.3200,1.799584
FILLER_27_505,VPWR,li1,238.5100,84.3200,1.799594
FILLER_27_502,VPWR,li1,236.9000,84.3200,1.799594
FILLER_27_499,VPWR,li1,235.7500,84.3200,1.799605
FILLER_27_496,VPWR,li1,234.3700,84.3200,1.799605
FILLER_27_493,VPWR,li1,232.9900,84.3200,1.799615
FILLER_27_475,VPWR,li1,224.2500,84.3200,1.799653
FILLER_27_472,VPWR,li1,223.3300,84.3200,1.799653
FILLER_27_452,VPWR,li1,214.1300,84.3200,1.799703
FILLER_27_449,VPWR,li1,212.7500,84.3200,1.799703
FILLER_27_447,VPWR,li1,211.3700,84.3200,1.799716
FILLER_27_444,VPWR,li1,210.4500,84.3200,1.799716
FILLER_27_441,VPWR,li1,209.0700,84.3200,1.799728
FILLER_27_438,VPWR,li1,207.6900,84.3200,1.799728
FILLER_27_429,VPWR,li1,203.0900,84.3200,1.799752
FILLER_27_411,VPWR,li1,195.2700,84.3200,1.799793
FILLER_27_408,VPWR,li1,193.8900,84.3200,1.799809
FILLER_27_405,VPWR,li1,192.5100,84.3200,1.799809
FILLER_27_402,VPWR,li1,191.1300,84.3200,1.799824
FILLER_27_399,VPWR,li1,189.7500,84.3200,1.799824
FILLER_27_396,VPWR,li1,188.3700,84.3200,1.799839
FILLER_27_393,VPWR,li1,186.9900,84.3200,1.799839
FILLER_27_391,VPWR,li1,185.6100,84.3200,1.799852
FILLER_27_388,VPWR,li1,184.6900,84.3200,1.799852
FILLER_27_385,VPWR,li1,183.3100,84.3200,1.799868
FILLER_27_382,VPWR,li1,181.9300,84.3200,1.799868
FILLER_27_373,VPWR,li1,177.3300,84.3200,1.799895
FILLER_27_361,VPWR,li1,172.2700,84.3200,1.799909
FILLER_27_358,VPWR,li1,170.8900,84.3200,1.799903
FILLER_27_355,VPWR,li1,169.5100,84.3200,1.799903
FILLER_27_352,VPWR,li1,168.1300,84.3200,1.799897
FILLER_27_349,VPWR,li1,166.7500,84.3200,1.799897
FILLER_27_346,VPWR,li1,165.3700,84.3200,1.799891
FILLER_27_343,VPWR,li1,163.9900,84.3200,1.799891
FILLER_27_340,VPWR,li1,162.6100,84.3200,1.799887
FILLER_27_337,VPWR,li1,161.2300,84.3200,1.799882
FILLER_27_333,VPWR,li1,159.3900,84.3200,1.799878
FILLER_27_330,VPWR,li1,158.0100,84.3200,1.799878
FILLER_27_327,VPWR,li1,156.6300,84.3200,1.799872
FILLER_27_324,VPWR,li1,155.2500,84.3200,1.799872
FILLER_27_321,VPWR,li1,153.8700,84.3200,1.799867
FILLER_27_318,VPWR,li1,152.4900,84.3200,1.799867
FILLER_27_315,VPWR,li1,151.1100,84.3200,1.799861
FILLER_27_312,VPWR,li1,149.7300,84.3200,1.799861
FILLER_27_309,VPWR,li1,148.3500,84.3200,1.799856
FILLER_27_306,VPWR,li1,146.7400,84.3200,1.799856
FILLER_27_303,VPWR,li1,145.5900,84.3200,1.799851
FILLER_27_300,VPWR,li1,144.2100,84.3200,1.799851
FILLER_27_297,VPWR,li1,142.8300,84.3200,1.799848
FILLER_27_277,VPWR,li1,133.6300,84.3200,1.799836
FILLER_27_274,VPWR,li1,132.2500,84.3200,1.799834
FILLER_27_271,VPWR,li1,130.8700,84.3200,1.799831
FILLER_27_268,VPWR,li1,129.4900,84.3200,1.799831
FILLER_27_265,VPWR,li1,128.1100,84.3200,1.799829
FILLER_27_262,VPWR,li1,126.7300,84.3200,1.799827
FILLER_27_259,VPWR,li1,125.3500,84.3200,1.799827
FILLER_27_256,VPWR,li1,123.9700,84.3200,1.799824
FILLER_27_253,VPWR,li1,122.5900,84.3200,1.799824
FILLER_27_249,VPWR,li1,120.7500,84.3200,1.799823
FILLER_27_242,VPWR,li1,117.0700,84.3200,1.799820
FILLER_27_239,VPWR,li1,116.1500,84.3200,1.799820
FILLER_27_228,VPWR,li1,111.0900,84.3200,1.799818
FILLER_27_225,VPWR,li1,109.7100,84.3200,1.799818
FILLER_27_206,VPWR,li1,100.7400,84.3200,1.799820
FILLER_27_203,VPWR,li1,99.5900,84.3200,1.799823
FILLER_27_200,VPWR,li1,98.2100,84.3200,1.799823
FILLER_27_197,VPWR,li1,96.8300,84.3200,1.799826
FILLER_27_193,VPWR,li1,94.9900,84.3200,1.799828
FILLER_27_190,VPWR,li1,93.6100,84.3200,1.799828
FILLER_27_187,VPWR,li1,92.2300,84.3200,1.799832
FILLER_27_184,VPWR,li1,90.8500,84.3200,1.799832
FILLER_27_181,VPWR,li1,89.4700,84.3200,1.799834
FILLER_27_178,VPWR,li1,88.0900,84.3200,1.799837
FILLER_27_175,VPWR,li1,86.7100,84.3200,1.799837
FILLER_27_172,VPWR,li1,85.3300,84.3200,1.799841
FILLER_27_169,VPWR,li1,83.9500,84.3200,1.799841
FILLER_27_149,VPWR,li1,74.7500,84.3200,1.799855
FILLER_27_137,VPWR,li1,69.2300,84.3200,1.799866
FILLER_27_134,VPWR,li1,67.8500,84.3200,1.799866
FILLER_27_131,VPWR,li1,66.4700,84.3200,1.799872
FILLER_27_128,VPWR,li1,65.0900,84.3200,1.799872
FILLER_27_125,VPWR,li1,63.7100,84.3200,1.799877
FILLER_27_122,VPWR,li1,62.3300,84.3200,1.799877
FILLER_27_119,VPWR,li1,60.9500,84.3200,1.799881
FILLER_27_116,VPWR,li1,59.5700,84.3200,1.799885
FILLER_27_113,VPWR,li1,58.1900,84.3200,1.799885
FILLER_27_110,VPWR,li1,56.5800,84.3200,1.799889
FILLER_27_107,VPWR,li1,55.4300,84.3200,1.799894
FILLER_27_104,VPWR,li1,54.0500,84.3200,1.799894
FILLER_27_101,VPWR,li1,52.6700,84.3200,1.799899
FILLER_27_98,VPWR,li1,51.2900,84.3200,1.799899
FILLER_27_95,VPWR,li1,49.9100,84.3200,1.799903
FILLER_27_85,VPWR,li1,45.0800,84.3200,1.799915
FILLER_27_81,VPWR,li1,43.4700,84.3200,1.799920
FILLER_27_78,VPWR,li1,42.0900,84.3200,1.799920
FILLER_27_75,VPWR,li1,40.7100,84.3200,1.799927
FILLER_27_72,VPWR,li1,39.3300,84.3200,1.799927
FILLER_27_69,VPWR,li1,37.9500,84.3200,1.799935
FILLER_27_66,VPWR,li1,36.5700,84.3200,1.799935
FILLER_27_63,VPWR,li1,35.1900,84.3200,1.799942
FILLER_27_60,VPWR,li1,33.8100,84.3200,1.799942
FILLER_27_57,VPWR,li1,32.4300,84.3200,1.799949
FILLER_27_54,VPWR,li1,30.8200,84.3200,1.799949
FILLER_27_44,VPWR,li1,26.2200,84.3200,1.799962
FILLER_27_41,VPWR,li1,25.0700,84.3200,1.799968
FILLER_27_38,VPWR,li1,23.6900,84.3200,1.799968
FILLER_27_35,VPWR,li1,22.3100,84.3200,1.799973
FILLER_27_32,VPWR,li1,20.9300,84.3200,1.799973
FILLER_27_29,VPWR,li1,19.5500,84.3200,1.799973
FILLER_27_27,VPWR,li1,18.1700,84.3200,1.799973
FILLER_27_24,VPWR,li1,17.2500,84.3200,1.799973
FILLER_27_21,VPWR,li1,15.8700,84.3200,1.799973
FILLER_27_18,VPWR,li1,14.4900,84.3200,1.799973
FILLER_27_15,VPWR,li1,13.1100,84.3200,1.799973
FILLER_27_12,VPWR,li1,11.7300,84.3200,1.799973
FILLER_27_9,VPWR,li1,10.3500,84.3200,1.799973
FILLER_27_6,VPWR,li1,8.9700,84.3200,1.799973
FILLER_27_3,VPWR,li1,7.5900,84.3200,1.799973
FILLER_26_651,VPWR,li1,305.6700,84.3200,1.799443
FILLER_26_648,VPWR,li1,304.2900,84.3200,1.799445
FILLER_26_645,VPWR,li1,302.9100,84.3200,1.799445
FILLER_26_643,VPWR,li1,301.5300,84.3200,1.799447
FILLER_26_640,VPWR,li1,300.6100,84.3200,1.799447
FILLER_26_589,VPWR,li1,277.1500,84.3200,1.799483
FILLER_26_579,VPWR,li1,272.0900,84.3200,1.799494
FILLER_26_576,VPWR,li1,271.1700,84.3200,1.799494
FILLER_26_573,VPWR,li1,269.7900,84.3200,1.799501
FILLER_26_570,VPWR,li1,268.4100,84.3200,1.799501
FILLER_26_567,VPWR,li1,267.0300,84.3200,1.799507
FILLER_26_564,VPWR,li1,265.6500,84.3200,1.799507
FILLER_26_561,VPWR,li1,264.2700,84.3200,1.799514
FILLER_26_558,VPWR,li1,262.8900,84.3200,1.799514
FILLER_26_555,VPWR,li1,261.5100,84.3200,1.799518
FILLER_26_533,VPWR,li1,250.9300,84.3200,1.799548
FILLER_26_530,VPWR,li1,249.7800,84.3200,1.799554
FILLER_26_527,VPWR,li1,248.6300,84.3200,1.799554
FILLER_26_524,VPWR,li1,247.2500,84.3200,1.799561
FILLER_26_521,VPWR,li1,245.8700,84.3200,1.799568
FILLER_26_518,VPWR,li1,244.4900,84.3200,1.799568
FILLER_26_515,VPWR,li1,243.1100,84.3200,1.799575
FILLER_26_491,VPWR,li1,232.0700,84.3200,1.799615
FILLER_26_488,VPWR,li1,230.6900,84.3200,1.799627
FILLER_26_485,VPWR,li1,229.3100,84.3200,1.799627
FILLER_26_473,VPWR,li1,223.7900,84.3200,1.799653
FILLER_26_463,VPWR,li1,218.9600,84.3200,1.799673
FILLER_26_452,VPWR,li1,213.6700,84.3200,1.799703
FILLER_26_449,VPWR,li1,212.7500,84.3200,1.799703
FILLER_26_439,VPWR,li1,207.9200,84.3200,1.799728
FILLER_26_430,VPWR,li1,203.5500,84.3200,1.799752
FILLER_26_419,VPWR,li1,198.4900,84.3200,1.799782
FILLER_26_416,VPWR,li1,197.5700,84.3200,1.799782
FILLER_26_413,VPWR,li1,196.1900,84.3200,1.799793
FILLER_26_402,VPWR,li1,191.1300,84.3200,1.799824
FILLER_26_399,VPWR,li1,189.7500,84.3200,1.799824
FILLER_26_396,VPWR,li1,188.3700,84.3200,1.799839
FILLER_26_393,VPWR,li1,186.9900,84.3200,1.799839
FILLER_26_390,VPWR,li1,185.6100,84.3200,1.799852
FILLER_26_368,VPWR,li1,175.0300,84.3200,1.799914
FILLER_26_365,VPWR,li1,174.1100,84.3200,1.799914
FILLER_26_363,VPWR,li1,172.7300,84.3200,1.799909
FILLER_26_360,VPWR,li1,171.8100,84.3200,1.799909
FILLER_26_342,VPWR,li1,163.3000,84.3200,1.799887
FILLER_26_339,VPWR,li1,162.1500,84.3200,1.799887
FILLER_26_321,VPWR,li1,153.4100,84.3200,1.799867
FILLER_26_309,VPWR,li1,148.3500,84.3200,1.799856
FILLER_26_307,VPWR,li1,146.9700,84.3200,1.799856
FILLER_26_296,VPWR,li1,142.3700,84.3200,1.799848
FILLER_26_276,VPWR,li1,132.9400,84.3200,1.799834
FILLER_26_273,VPWR,li1,131.7900,84.3200,1.799834
FILLER_26_270,VPWR,li1,130.4100,84.3200,1.799831
FILLER_26_267,VPWR,li1,129.0300,84.3200,1.799829
FILLER_26_264,VPWR,li1,127.6500,84.3200,1.799829
FILLER_26_261,VPWR,li1,126.2700,84.3200,1.799827
FILLER_26_245,VPWR,li1,118.4500,84.3200,1.799821
FILLER_26_242,VPWR,li1,117.5300,84.3200,1.799820
FILLER_26_217,VPWR,li1,105.5700,84.3200,1.799817
FILLER_26_208,VPWR,li1,101.4300,84.3200,1.799820
FILLER_26_197,VPWR,li1,96.6000,84.3200,1.799826
FILLER_26_193,VPWR,li1,94.9900,84.3200,1.799828
FILLER_26_190,VPWR,li1,93.6100,84.3200,1.799828
FILLER_26_181,VPWR,li1,89.0100,84.3200,1.799834
FILLER_26_178,VPWR,li1,88.0900,84.3200,1.799837
FILLER_26_175,VPWR,li1,86.7100,84.3200,1.799837
FILLER_26_166,VPWR,li1,82.1100,84.3200,1.799844
FILLER_26_163,VPWR,li1,81.1900,84.3200,1.799847
FILLER_26_160,VPWR,li1,79.8100,84.3200,1.799847
FILLER_26_157,VPWR,li1,78.4300,84.3200,1.799851
FILLER_26_154,VPWR,li1,77.0500,84.3200,1.799851
FILLER_26_144,VPWR,li1,72.2200,84.3200,1.799859
FILLER_26_141,VPWR,li1,71.0700,84.3200,1.799862
FILLER_26_121,VPWR,li1,61.6400,84.3200,1.799881
FILLER_26_118,VPWR,li1,60.4900,84.3200,1.799881
FILLER_26_115,VPWR,li1,59.1100,84.3200,1.799885
FILLER_26_112,VPWR,li1,57.7300,84.3200,1.799889
FILLER_26_109,VPWR,li1,56.3500,84.3200,1.799889
FILLER_26_100,VPWR,li1,51.7500,84.3200,1.799899
FILLER_26_97,VPWR,li1,50.8300,84.3200,1.799903
FILLER_26_94,VPWR,li1,49.4500,84.3200,1.799903
FILLER_26_75,VPWR,li1,40.2500,84.3200,1.799927
FILLER_26_72,VPWR,li1,39.3300,84.3200,1.799927
FILLER_26_69,VPWR,li1,37.9500,84.3200,1.799935
FILLER_26_29,VPWR,li1,19.5500,84.3200,1.799973
FILLER_26_27,VPWR,li1,18.1700,84.3200,1.799973
FILLER_26_24,VPWR,li1,17.2500,84.3200,1.799973
FILLER_26_21,VPWR,li1,15.8700,84.3200,1.799973
FILLER_26_18,VPWR,li1,14.4900,84.3200,1.799973
FILLER_26_15,VPWR,li1,13.1100,84.3200,1.799973
FILLER_26_12,VPWR,li1,11.7300,84.3200,1.799973
FILLER_26_9,VPWR,li1,10.3500,84.3200,1.799973
FILLER_25_647,VPWR,li1,303.6000,78.8800,1.798929
FILLER_25_615,VPWR,li1,288.6500,78.8800,1.798943
FILLER_25_564,VPWR,li1,265.1900,78.8800,1.798998
FILLER_25_561,VPWR,li1,264.2700,78.8800,1.799004
FILLER_25_559,VPWR,li1,262.8900,78.8800,1.799010
FILLER_25_552,VPWR,li1,259.9000,78.8800,1.799021
FILLER_25_549,VPWR,li1,258.7500,78.8800,1.799021
FILLER_25_527,VPWR,li1,248.1700,78.8800,1.799076
FILLER_25_524,VPWR,li1,247.2500,78.8800,1.799076
FILLER_25_521,VPWR,li1,245.8700,78.8800,1.799090
FILLER_25_461,VPWR,li1,218.0400,78.8800,1.799282
FILLER_25_449,VPWR,li1,212.2900,78.8800,1.799351
FILLER_25_447,VPWR,li1,211.3700,78.8800,1.799351
FILLER_25_444,VPWR,li1,210.4500,78.8800,1.799372
FILLER_25_401,VPWR,li1,190.2100,78.8800,1.799605
FILLER_25_389,VPWR,li1,185.1500,78.8800,1.799670
FILLER_25_340,VPWR,li1,162.3800,78.8800,1.799731
FILLER_25_337,VPWR,li1,161.2300,78.8800,1.799719
FILLER_25_331,VPWR,li1,158.0100,78.8800,1.799710
FILLER_25_307,VPWR,li1,147.4300,78.8800,1.799661
FILLER_25_284,VPWR,li1,136.6200,78.8800,1.799627
FILLER_25_281,VPWR,li1,135.4700,78.8800,1.799622
FILLER_25_277,VPWR,li1,133.6300,78.8800,1.799616
FILLER_25_274,VPWR,li1,132.2500,78.8800,1.799616
FILLER_25_271,VPWR,li1,130.8700,78.8800,1.799610
FILLER_25_247,VPWR,li1,119.8300,78.8800,1.799595
FILLER_25_225,VPWR,li1,109.2500,78.8800,1.799591
FILLER_25_221,VPWR,li1,107.8700,78.8800,1.799591
FILLER_25_169,VPWR,li1,83.7200,78.8800,1.799621
FILLER_25_158,VPWR,li1,78.4300,78.8800,1.799635
FILLER_25_155,VPWR,li1,77.5100,78.8800,1.799635
FILLER_25_116,VPWR,li1,59.1100,78.8800,1.799692
FILLER_25_113,VPWR,li1,58.1900,78.8800,1.799701
FILLER_25_110,VPWR,li1,56.5800,78.8800,1.799701
FILLER_25_107,VPWR,li1,55.4300,78.8800,1.799709
FILLER_25_34,VPWR,li1,21.3900,78.8800,1.799927
FILLER_25_24,VPWR,li1,16.7900,78.8800,1.799926
FILLER_25_21,VPWR,li1,15.8700,78.8800,1.799926
FILLER_25_18,VPWR,li1,14.4900,78.8800,1.799926
FILLER_25_15,VPWR,li1,13.1100,78.8800,1.799926
FILLER_25_12,VPWR,li1,11.7300,78.8800,1.799926
FILLER_25_9,VPWR,li1,10.3500,78.8800,1.799926
FILLER_25_6,VPWR,li1,8.9700,78.8800,1.799926
FILLER_25_3,VPWR,li1,7.5900,78.8800,1.799926
FILLER_24_658,VPWR,li1,308.6600,78.8800,1.798927
FILLER_24_648,VPWR,li1,303.8300,78.8800,1.798929
FILLER_24_645,VPWR,li1,302.9100,78.8800,1.798930
FILLER_24_642,VPWR,li1,301.3000,78.8800,1.798930
FILLER_24_622,VPWR,li1,292.3300,78.8800,1.798940
FILLER_24_619,VPWR,li1,290.9500,78.8800,1.798940
FILLER_24_585,VPWR,li1,275.3100,78.8800,1.798969
FILLER_24_562,VPWR,li1,264.5000,78.8800,1.799004
FILLER_24_521,VPWR,li1,245.8700,78.8800,1.799090
FILLER_24_485,VPWR,li1,228.8500,78.8800,1.799191
FILLER_24_474,VPWR,li1,224.0200,78.8800,1.799232
FILLER_24_451,VPWR,li1,213.4400,78.8800,1.799327
FILLER_24_448,VPWR,li1,212.2900,78.8800,1.799351
FILLER_24_445,VPWR,li1,210.9100,78.8800,1.799372
FILLER_24_442,VPWR,li1,209.5300,78.8800,1.799372
FILLER_24_421,VPWR,li1,199.6400,78.8800,1.799502
FILLER_24_419,VPWR,li1,198.4900,78.8800,1.799502
FILLER_24_397,VPWR,li1,188.3700,78.8800,1.799641
FILLER_24_394,VPWR,li1,187.4500,78.8800,1.799641
FILLER_24_312,VPWR,li1,149.5000,78.8800,1.799668
FILLER_24_309,VPWR,li1,148.3500,78.8800,1.799668
FILLER_24_305,VPWR,li1,146.5100,78.8800,1.799661
FILLER_24_253,VPWR,li1,122.5900,78.8800,1.799596
FILLER_24_250,VPWR,li1,120.9800,78.8800,1.799596
FILLER_24_241,VPWR,li1,117.0700,78.8800,1.799594
FILLER_24_227,VPWR,li1,110.1700,78.8800,1.799592
FILLER_24_224,VPWR,li1,109.2500,78.8800,1.799591
FILLER_24_221,VPWR,li1,107.8700,78.8800,1.799591
FILLER_24_212,VPWR,li1,103.2700,78.8800,1.799592
FILLER_24_200,VPWR,li1,97.9800,78.8800,1.799597
FILLER_24_197,VPWR,li1,96.8300,78.8800,1.799600
FILLER_24_186,VPWR,li1,91.3100,78.8800,1.799607
FILLER_24_183,VPWR,li1,90.3900,78.8800,1.799610
FILLER_24_180,VPWR,li1,89.0100,78.8800,1.799610
FILLER_24_158,VPWR,li1,78.4300,78.8800,1.799635
FILLER_24_139,VPWR,li1,69.6900,78.8800,1.799657
FILLER_24_136,VPWR,li1,68.7700,78.8800,1.799663
FILLER_24_133,VPWR,li1,67.3900,78.8800,1.799663
FILLER_24_91,VPWR,li1,47.6100,78.8800,1.799754
FILLER_24_88,VPWR,li1,46.6900,78.8800,1.799754
FILLER_24_85,VPWR,li1,45.3100,78.8800,1.799768
FILLER_24_72,VPWR,li1,39.3300,78.8800,1.799798
FILLER_24_69,VPWR,li1,37.9500,78.8800,1.799816
FILLER_24_66,VPWR,li1,36.5700,78.8800,1.799816
FILLER_24_63,VPWR,li1,35.1900,78.8800,1.799836
FILLER_24_32,VPWR,li1,20.4700,78.8800,1.799927
FILLER_24_29,VPWR,li1,19.5500,78.8800,1.799926
FILLER_24_18,VPWR,li1,14.2600,78.8800,1.799926
FILLER_24_15,VPWR,li1,13.1100,78.8800,1.799926
FILLER_24_12,VPWR,li1,11.7300,78.8800,1.799926
FILLER_24_9,VPWR,li1,10.3500,78.8800,1.799926
FILLER_24_6,VPWR,li1,8.9700,78.8800,1.799926
FILLER_24_3,VPWR,li1,7.5900,78.8800,1.799926
FILLER_23_667,VPWR,li1,312.5700,73.4400,1.798833
FILLER_23_645,VPWR,li1,302.4500,73.4400,1.798838
FILLER_23_642,VPWR,li1,301.5300,73.4400,1.798839
FILLER_23_625,VPWR,li1,293.2500,73.4400,1.798848
FILLER_23_614,VPWR,li1,288.4200,73.4400,1.798856
FILLER_23_601,VPWR,li1,282.4400,73.4400,1.798872
FILLER_23_598,VPWR,li1,281.2900,73.4400,1.798881
FILLER_23_595,VPWR,li1,279.9100,73.4400,1.798881
FILLER_23_580,VPWR,li1,272.5500,73.4400,1.798914
FILLER_23_577,VPWR,li1,271.6300,73.4400,1.798914
FILLER_23_567,VPWR,li1,266.5700,73.4400,1.798942
FILLER_23_564,VPWR,li1,265.6500,73.4400,1.798942
FILLER_23_561,VPWR,li1,264.2700,73.4400,1.798954
FILLER_23_557,VPWR,li1,262.4300,73.4400,1.798965
FILLER_23_525,VPWR,li1,247.7100,73.4400,1.799060
FILLER_23_522,VPWR,li1,246.3300,73.4400,1.799060
FILLER_23_519,VPWR,li1,244.9500,73.4400,1.799076
FILLER_23_516,VPWR,li1,243.5700,73.4400,1.799089
FILLER_23_513,VPWR,li1,242.1900,73.4400,1.799089
FILLER_23_503,VPWR,li1,237.1300,73.4400,1.799126
FILLER_23_441,VPWR,li1,208.6100,73.4400,1.799404
FILLER_23_438,VPWR,li1,207.6900,73.4400,1.799432
FILLER_23_435,VPWR,li1,206.3100,73.4400,1.799432
FILLER_23_402,VPWR,li1,191.1300,73.4400,1.799623
FILLER_23_399,VPWR,li1,189.7500,73.4400,1.799646
FILLER_23_396,VPWR,li1,188.3700,73.4400,1.799676
FILLER_23_393,VPWR,li1,186.9900,73.4400,1.799676
FILLER_23_389,VPWR,li1,185.1500,73.4400,1.799700
FILLER_23_368,VPWR,li1,175.2600,73.4400,1.799829
FILLER_23_326,VPWR,li1,155.9400,73.4400,1.799759
FILLER_23_323,VPWR,li1,154.7900,73.4400,1.799759
FILLER_23_293,VPWR,li1,140.5300,73.4400,1.799721
FILLER_23_290,VPWR,li1,139.6100,73.4400,1.799721
FILLER_23_287,VPWR,li1,138.2300,73.4400,1.799716
FILLER_23_284,VPWR,li1,136.8500,73.4400,1.799716
FILLER_23_281,VPWR,li1,135.4700,73.4400,1.799711
FILLER_23_239,VPWR,li1,116.1500,73.4400,1.799684
FILLER_23_225,VPWR,li1,109.2500,73.4400,1.799677
FILLER_23_186,VPWR,li1,91.5400,73.4400,1.799680
FILLER_23_183,VPWR,li1,90.3900,73.4400,1.799681
FILLER_23_180,VPWR,li1,89.0100,73.4400,1.799683
FILLER_23_177,VPWR,li1,87.6300,73.4400,1.799683
FILLER_23_146,VPWR,li1,73.3700,73.4400,1.799700
FILLER_23_116,VPWR,li1,59.1100,73.4400,1.799736
FILLER_23_113,VPWR,li1,58.1900,73.4400,1.799742
FILLER_23_111,VPWR,li1,56.8100,73.4400,1.799751
FILLER_23_103,VPWR,li1,53.3600,73.4400,1.799763
FILLER_23_72,VPWR,li1,39.1000,73.4400,1.799831
FILLER_23_69,VPWR,li1,37.9500,73.4400,1.799845
FILLER_23_66,VPWR,li1,36.5700,73.4400,1.799845
FILLER_23_15,VPWR,li1,13.1100,73.4400,1.799929
FILLER_23_12,VPWR,li1,11.7300,73.4400,1.799929
FILLER_23_9,VPWR,li1,10.3500,73.4400,1.799929
FILLER_23_6,VPWR,li1,8.9700,73.4400,1.799929
FILLER_23_3,VPWR,li1,7.5900,73.4400,1.799929
FILLER_22_667,VPWR,li1,312.5700,73.4400,1.798833
FILLER_22_645,VPWR,li1,302.4500,73.4400,1.798838
FILLER_22_643,VPWR,li1,301.5300,73.4400,1.798839
FILLER_22_640,VPWR,li1,300.6100,73.4400,1.798839
FILLER_22_587,VPWR,li1,275.7700,73.4400,1.798902
FILLER_22_584,VPWR,li1,274.8500,73.4400,1.798902
FILLER_22_557,VPWR,li1,261.9700,73.4400,1.798965
FILLER_22_554,VPWR,li1,261.0500,73.4400,1.798965
FILLER_22_533,VPWR,li1,250.9300,73.4400,1.799030
FILLER_22_523,VPWR,li1,246.3300,73.4400,1.799060
FILLER_22_520,VPWR,li1,245.4100,73.4400,1.799076
FILLER_22_517,VPWR,li1,244.0300,73.4400,1.799076
FILLER_22_494,VPWR,li1,233.2200,73.4400,1.799158
FILLER_22_491,VPWR,li1,232.0700,73.4400,1.799179
FILLER_22_488,VPWR,li1,230.6900,73.4400,1.799179
FILLER_22_485,VPWR,li1,229.3100,73.4400,1.799196
FILLER_22_475,VPWR,li1,224.2500,73.4400,1.799244
FILLER_22_472,VPWR,li1,223.3300,73.4400,1.799244
FILLER_22_443,VPWR,li1,209.9900,73.4400,1.799404
FILLER_22_440,VPWR,li1,208.6100,73.4400,1.799404
FILLER_22_437,VPWR,li1,207.2300,73.4400,1.799432
FILLER_22_434,VPWR,li1,205.8500,73.4400,1.799454
FILLER_22_431,VPWR,li1,204.4700,73.4400,1.799454
FILLER_22_401,VPWR,li1,190.6700,73.4400,1.799646
FILLER_22_398,VPWR,li1,189.2900,73.4400,1.799646
FILLER_22_395,VPWR,li1,187.9100,73.4400,1.799676
FILLER_22_392,VPWR,li1,186.5300,73.4400,1.799700
FILLER_22_389,VPWR,li1,185.1500,73.4400,1.799700
FILLER_22_371,VPWR,li1,176.4100,73.4400,1.799829
FILLER_22_368,VPWR,li1,175.4900,73.4400,1.799829
FILLER_22_365,VPWR,li1,174.1100,73.4400,1.799818
FILLER_22_363,VPWR,li1,172.7300,73.4400,1.799818
FILLER_22_352,VPWR,li1,167.9000,73.4400,1.799801
FILLER_22_349,VPWR,li1,166.7500,73.4400,1.799792
FILLER_22_346,VPWR,li1,165.3700,73.4400,1.799792
